,0,1,2,3,4
3,,EQUITIES,,,
4,,,,,
5,1.0,Afdis Distillers Limited,1739.3,1739.3,0.0
6,,,,,
7,2.0,Amalgamated Regional Trading (Art) Holdings Limited,46.9564,48.0,1100.0
8,,,,,
9,,,,,
10,3.0,Ariston Holdings Limited,31.5495,31.5,4000.0
11,,,,,
12,4.0,Bridgefort Capital Limited,16.5909,16.5909,0.0
13,,,,,
14,5.0,Bridgefort Capital Limited Class B,33.65,33.65,0.0
15,,,,,
16,6.0,British American Tobacco Zimbabwe Limited,13999.9571,13999.925,200.0
17,,,,,
18,,,,,
19,7.0,Cafca Limited,2350.0,2350.0,100.0
20,,,,,
21,8.0,Cbz Holdings Limited,1907.2,1997.75,900.0
22,,,,,
23,9.0,Cfi Holdings Limited,2200.1,2200.1,0.0
24,,,,,
25,10.0,Dairibord Holdings Limited,460.0,460.0,9800.0
26,,,,,
27,11.0,Delta Corporation Limited,2455.303,2471.4347,221200.0
28,,,,,
29,12.0,Ecocash Holdings Zimbabwe Limited,132.2238,134.9419,1959400.0
30,,,,,
31,13.0,Econet Wireless Zimbabwe Limited,477.7525,496.2959,81200.0
32,,,,,
33,14.0,Edgars Stores Limited,95.375,95.375,0.0
34,,,,,
35,15.0,Fbc Holdings Limited,750.0,749.985,1000.0
36,,,,,
37,16.0,Fidelity Life Assurance Limited,150.0,150.0,0.0
38,,,,,
39,17.0,First Mutual Holdings Limited,465.75,500.0,7500.0
40,,,,,
41,18.0,First Mutual Properties Limited,133.5,132.95,5000.0
42,,,,,
43,19.0,General Beltings Holdings Limited,11.2563,11.2563,0.0
44,,,,,
45,20.0,Hippo Valley Estates Limited,1822.6,1822.6,0.0
46,,,,,
47,21.0,Mashonaland Holdings Limited,125.0,125.0,1900.0
48,,,,,
49,22.0,Masimba Holdings Limited,790.0,790.0,5100.0
50,,,,,
51,23.0,Meikles Limited,820.0183,836.6676,3700.0
52,,,,,
53,24.0,Nampak Zimbabwe Limited,335.0999,335.0999,0.0
54,,,,,
55,25.0,National Tyre Services Limited,24.7,24.7,0.0
56,,,,,
57,26.0,Nmbz Holdings Limited,283.0653,286.2046,154500.0
58,,,,,
59,27.0,Ok Zimbabwe Limited,139.9673,143.3755,27700.0
60,,,,,
61,28.0,Proplastics Limited,611.5,611.5,0.0
62,,,,,
63,29.0,Rainbow Tourism Group Limited,137.0,137.0,0.0
64,,,,,
65,30.0,Riozim Limited,690.0,690.0,22100.0
66,,,,,
67,31.0,Seed Co Limited,643.6543,643.9045,15700.0
68,,,,,
69,32.0,Starafricacorporation Limited,4.9896,4.99,45200.0
70,,,,,
71,33.0,Tanganda Tea Company Limited,924.087,923.798,9900.0
72,,,,,
73,34.0,Truworths Limited,35.0,35.0,33600.0
74,35.0,Tsl Limited,450.3502,450.3502,0.0
75,,,,,
76,36.0,Turnall Holdings Limited,25.5,25.5,3000.0
77,,,,,
78,37.0,Unifreight Africa Limited,258.0,258.0,0.0
79,,,,,
80,38.0,Willdale Limited,12.6,12.65,9600.0
81,,,,,
82,39.0,Zb Financial Holdings Limited,688.0,688.0,0.0
83,,,,,
84,40.0,Zeco Holdings Limited,0.0331,0.0331,0.0
85,,,,,
86,41.0,Zimbabwe Newspapers (1980) Limited,16.65,16.65,0.0
87,,,,,
88,42.0,Zimre Holdings Limited,95.0,94.95,2100.0
